customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity
6218-KNUBD,Male,0,No,No,6,Yes,No,DSL,No
7337-CINUD,Female,0,Yes,Yes,8,Yes,No,No,No internet service
7609-NRNCA,Female,0,No,No,17,Yes,No,No,No internet service
0623-EJQEG,Male,0,No,No,65,Yes,Yes,Fiber optic,Yes
7153-CHRBV,Female,0,Yes,Yes,57,Yes,No,DSL,Yes
0871-URUWO,Male,0,Yes,No,13,Yes,Yes,Fiber optic,No
9190-MFJLN,Male,1,No,No,19,Yes,No,Fiber optic,No
6198-PNNSZ,Female,0,Yes,No,56,Yes,Yes,Fiber optic,Yes
3317-VLGQT,Female,0,Yes,No,14,Yes,No,Fiber optic,No
4132-POCZS,Male,0,Yes,No,52,No,No phone service,DSL,Yes
5614-DNZCE,Female,0,No,No,58,Yes,No,DSL,Yes
1095-JUDTC,Female,1,No,No,47,Yes,Yes,Fiber optic,No
3896-RCYYE,Female,0,No,No,67,No,No phone service,DSL,No
9638-JIQYA,Male,0,No,No,2,No,No phone service,DSL,No
3258-SANFR,Male,1,No,No,6,Yes,No,DSL,No
3726-TBHQT,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes
3190-ITQXP,Female,0,Yes,Yes,46,Yes,No,No,No internet service
0870-VEMYL,Female,0,No,No,5,Yes,No,DSL,Yes
4833-QTJNO,Male,1,Yes,No,67,Yes,Yes,Fiber optic,Yes
3039-MJSLN,Male,0,No,Yes,3,Yes,No,No,No internet service
0178-CIIKR,Female,0,No,No,3,Yes,No,No,No internet service
5385-SUIRI,Male,1,Yes,No,52,Yes,Yes,Fiber optic,Yes
3982-XWFZQ,Female,0,Yes,No,42,Yes,Yes,DSL,No
5774-QPLTF,Male,0,Yes,Yes,50,Yes,No,No,No internet service
2322-VCZHZ,Male,1,Yes,No,23,Yes,No,Fiber optic,Yes
5010-IPEAQ,Female,0,Yes,Yes,67,No,No phone service,DSL,Yes
4009-ALQFH,Female,0,No,No,25,Yes,No,Fiber optic,No
6383-ZTSIW,Female,1,Yes,No,39,Yes,No,Fiber optic,Yes
8990-YOZLV,Female,0,No,No,69,Yes,Yes,DSL,Yes
3069-SSVSN,Female,0,No,No,1,No,No phone service,DSL,No
5222-IMUKT,Male,0,No,No,32,Yes,No,Fiber optic,No
3627-FCRDW,Female,0,No,No,9,Yes,No,Fiber optic,No
7562-GSUHK,Female,0,No,No,16,Yes,No,Fiber optic,No
6685-XSHHU,Male,0,Yes,Yes,60,Yes,No,No,No internet service
8901-UPRHR,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,No
4903-UYAVB,Male,0,Yes,No,5,Yes,No,No,No internet service
0118-JPNOY,Female,1,No,No,26,Yes,No,Fiber optic,Yes
6776-TLWOI,Male,0,No,No,3,Yes,No,No,No internet service
3845-FXCYS,Male,0,No,No,2,Yes,No,No,No internet service
5857-XRECV,Female,0,No,Yes,2,Yes,No,No,No internet service
0725-CXOTM,Female,0,No,No,36,Yes,Yes,DSL,Yes
4343-EJVQB,Male,0,No,No,7,Yes,No,Fiber optic,Yes
9000-PLFUZ,Female,1,Yes,No,60,No,No phone service,DSL,No
3427-GGZZI,Female,0,Yes,No,19,Yes,Yes,Fiber optic,No
7779-ORAEL,Male,1,Yes,No,45,Yes,Yes,DSL,Yes
0644-OQMDK,Male,1,No,No,4,Yes,No,Fiber optic,No
4077-CROMM,Female,0,Yes,Yes,31,Yes,Yes,Fiber optic,No
3154-CFSZG,Male,0,Yes,Yes,47,Yes,No,Fiber optic,Yes
2868-MZAGQ,Male,0,No,No,1,Yes,No,Fiber optic,No
4847-QNOKA,Female,0,No,No,1,Yes,No,DSL,No
2220-IAHLS,Female,0,No,No,1,Yes,No,No,No internet service
1658-XUHBX,Female,1,Yes,Yes,59,Yes,Yes,Fiber optic,No
6379-RXJRQ,Male,0,Yes,No,10,Yes,No,Fiber optic,No
2378-HTWFW,Male,1,No,No,35,Yes,Yes,Fiber optic,Yes
8650-RHRKE,Male,0,No,No,4,No,No phone service,DSL,No
4377-VDHYI,Male,0,Yes,Yes,32,Yes,No,Fiber optic,Yes
0475-RIJEP,Male,0,No,No,43,Yes,Yes,Fiber optic,No
1260-TTRXI,Male,0,No,No,4,Yes,No,DSL,No
3719-TDVQB,Female,1,Yes,No,54,Yes,No,No,No internet service
6328-ZPBGN,Female,1,No,No,11,Yes,Yes,Fiber optic,No
0201-MIBOL,Female,1,No,No,66,Yes,Yes,Fiber optic,Yes
4937-QPZPO,Male,0,Yes,Yes,61,Yes,Yes,Fiber optic,No
2925-VDZHY,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes
6981-TDRFT,Male,0,Yes,Yes,44,No,No phone service,DSL,No
3413-CSSTH,Male,0,No,No,41,Yes,Yes,DSL,No
8033-VCZGH,Male,0,Yes,No,50,Yes,Yes,Fiber optic,Yes
4789-KWMXN,Male,0,Yes,No,47,Yes,Yes,Fiber optic,Yes
0224-NIJLP,Male,0,Yes,Yes,8,Yes,No,No,No internet service
7542-CYDDM,Male,0,No,No,18,Yes,No,No,No internet service
4718-WXBGI,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes
2867-UIMSS,Male,0,No,No,1,Yes,No,Fiber optic,No
8495-PRWFH,Female,1,No,No,42,Yes,Yes,DSL,No
0439-IFYUN,Female,1,No,No,18,Yes,No,Fiber optic,No
5716-LIBJC,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No
2868-LLSKM,Female,0,Yes,Yes,68,Yes,Yes,Fiber optic,No
8111-RKSPX,Male,0,No,No,4,Yes,Yes,Fiber optic,No
2988-QRAJY,Male,0,No,No,69,Yes,Yes,Fiber optic,Yes
1585-MQSSU,Male,0,No,No,17,Yes,No,DSL,No
0071-NDAFP,Male,0,Yes,Yes,25,Yes,Yes,No,No internet service
2856-NNASM,Male,1,No,No,43,Yes,No,Fiber optic,No
7328-ZJAJO,Female,0,Yes,Yes,59,Yes,No,No,No internet service
6458-CYIDZ,Female,1,No,No,5,Yes,No,Fiber optic,Yes
8559-CIZFV,Male,0,Yes,Yes,21,Yes,Yes,DSL,Yes
1090-PYKCI,Female,0,Yes,Yes,69,Yes,Yes,Fiber optic,Yes
3058-WQDRE,Male,0,No,No,13,No,No phone service,DSL,No
7547-EKNFS,Male,0,Yes,No,42,Yes,Yes,Fiber optic,No
2279-AXJJK,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No
6769-DYBQN,Male,1,No,No,46,Yes,No,Fiber optic,Yes
0909-SELIE,Male,0,Yes,No,61,Yes,Yes,DSL,Yes
3417-TSCIC,Male,0,No,No,29,No,No phone service,DSL,No
1042-HFUCW,Female,0,No,Yes,25,Yes,No,DSL,No
4439-JMPMT,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No
6537-OTKMY,Male,0,No,No,15,No,No phone service,DSL,No
8999-EXMNO,Female,0,Yes,Yes,19,Yes,No,No,No internet service
6725-TPKJO,Male,0,No,No,44,Yes,No,No,No internet service
2446-BEGGB,Female,1,No,No,6,Yes,Yes,Fiber optic,No
7162-WPHPM,Male,0,Yes,Yes,58,Yes,Yes,DSL,Yes
1599-MMYRQ,Male,0,Yes,Yes,62,Yes,No,Fiber optic,Yes
8821-KVZKQ,Female,0,Yes,Yes,70,No,No phone service,DSL,No
1496-GGSUK,Female,1,No,No,1,No,No phone service,DSL,No
6434-TTGJP,Male,0,Yes,Yes,10,No,No phone service,DSL,Yes
0042-JVWOJ,Male,0,No,No,26,Yes,No,No,No internet service
0130-SXOUN,Male,0,No,No,66,Yes,Yes,Fiber optic,No
2575-GFSOE,Female,0,Yes,Yes,7,Yes,No,Fiber optic,No
2330-PQGDQ,Male,0,Yes,Yes,51,Yes,Yes,Fiber optic,No
1452-UZOSF,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
2097-YVPKN,Male,0,No,No,65,Yes,Yes,No,No internet service
2842-JTCCU,Male,0,No,No,2,Yes,No,DSL,No
8597-CTXVJ,Male,0,No,Yes,70,Yes,Yes,DSL,Yes
6631-HMANX,Male,0,Yes,No,72,Yes,Yes,DSL,No
9962-BFPDU,Female,0,Yes,Yes,1,Yes,No,No,No internet service
3296-SILRA,Female,1,Yes,No,1,Yes,No,Fiber optic,No
9681-OXGVC,Female,0,No,No,5,Yes,Yes,Fiber optic,No
6394-HHHZM,Male,0,No,No,3,Yes,No,No,No internet service
5995-LFTLE,Male,0,No,No,58,Yes,Yes,No,No internet service
5180-UCIIQ,Male,1,Yes,Yes,22,No,No phone service,DSL,Yes
1932-UEDCX,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No
7153-OANIO,Male,0,No,No,1,Yes,No,Fiber optic,No
5188-HGMLP,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No
0665-XHDJU,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No
6521-YYTYI,Male,0,No,Yes,1,Yes,Yes,Fiber optic,No
8878-HMWBV,Male,0,No,No,3,Yes,No,DSL,No
8265-HKSOW,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
3544-FBCAS,Female,0,Yes,Yes,72,Yes,Yes,DSL,Yes
5331-RGMTT,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No
4759-PXTAN,Female,0,Yes,No,59,Yes,Yes,DSL,No
7054-DMVAS,Male,0,No,No,54,Yes,No,DSL,Yes
3428-MMGUB,Male,0,No,No,60,Yes,Yes,Fiber optic,No
6549-BTYPG,Female,0,Yes,No,60,No,No phone service,DSL,No
7823-JSOAG,Male,0,No,No,3,Yes,Yes,Fiber optic,No
3705-RHRFR,Female,0,Yes,No,69,Yes,Yes,Fiber optic,Yes
9374-YOLBJ,Female,0,Yes,Yes,1,Yes,No,No,No internet service
9074-KGVOX,Male,0,Yes,Yes,50,No,No phone service,DSL,Yes
6128-DAFVY,Female,0,No,No,56,No,No phone service,DSL,No
9933-QRGTX,Female,0,Yes,No,60,Yes,No,Fiber optic,Yes
4476-OSWTN,Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes
3751-KTZEL,Female,0,No,No,1,No,No phone service,DSL,No
1977-STDKI,Female,1,No,No,1,Yes,No,Fiber optic,No
5066-GFJMM,Female,0,Yes,No,3,Yes,No,No,No internet service
2661-GKBTK,Male,0,Yes,Yes,60,Yes,No,DSL,No
0458-HEUZG,Female,0,No,No,13,No,No phone service,DSL,No
7268-WNTCP,Male,0,Yes,Yes,62,Yes,No,No,No internet service
0824-VWDPO,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes
8409-WQJUX,Female,0,No,No,25,No,No phone service,DSL,No
2578-JQPHZ,Male,0,No,No,44,Yes,No,Fiber optic,No
3278-FSIXX,Female,0,No,No,2,Yes,No,DSL,No
5813-UECBU,Male,1,No,No,33,Yes,Yes,Fiber optic,No
0328-GRPMV,Female,0,No,No,1,Yes,No,Fiber optic,No
9746-UGFAC,Female,0,No,No,22,Yes,No,No,No internet service
2946-KIQSP,Female,0,No,No,35,No,No phone service,DSL,No
0625-AFOHS,Female,0,Yes,Yes,29,Yes,No,No,No internet service
6726-WEXXK,Male,1,Yes,No,27,Yes,Yes,Fiber optic,Yes
4636-OLWOE,Male,0,No,Yes,54,Yes,No,DSL,No
4342-HENTK,Female,1,No,No,2,Yes,No,Fiber optic,No
4685-ERGHK,Male,0,No,No,57,Yes,Yes,Fiber optic,No
0885-HMGPY,Male,0,No,No,62,Yes,Yes,DSL,Yes
5003-OKNNK,Female,0,Yes,Yes,15,Yes,No,No,No internet service
4195-SMMNX,Male,0,No,No,2,Yes,No,No,No internet service
7208-PSIHR,Female,0,Yes,No,70,Yes,Yes,Fiber optic,No
4012-ZTHBR,Female,0,Yes,Yes,21,Yes,No,DSL,No
0489-WMEMG,Female,0,No,Yes,23,Yes,No,DSL,No
7435-ZNUYY,Male,0,No,No,6,Yes,No,No,No internet service
1354-YZFNB,Male,0,Yes,Yes,4,Yes,No,No,No internet service
6956-SMUCM,Female,0,No,No,3,Yes,No,Fiber optic,Yes
2985-FMWYF,Female,0,No,No,23,Yes,Yes,Fiber optic,No
2812-ENYMO,Male,0,No,No,26,No,No phone service,DSL,Yes
2717-HVIZY,Female,0,No,Yes,8,Yes,No,No,No internet service
3223-WZWJM,Male,0,No,No,26,Yes,Yes,Fiber optic,No
3422-GALYP,Male,0,No,No,2,Yes,Yes,Fiber optic,No
9053-JZFKV,Male,0,No,No,67,Yes,Yes,Fiber optic,Yes
2530-ENDWQ,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No
2890-WFBHU,Female,0,No,No,59,Yes,Yes,DSL,Yes
0327-WFZSY,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,No
7977-HXJKU,Male,0,No,Yes,21,Yes,No,No,No internet service
6615-ZGEDR,Male,0,No,No,1,Yes,No,No,No internet service
7033-CLAMM,Female,0,Yes,Yes,48,Yes,No,No,No internet service
4023-RTIQM,Female,1,Yes,No,31,No,No phone service,DSL,Yes
0864-FVJNJ,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,Yes
7356-IWLFW,Male,0,Yes,Yes,46,Yes,Yes,Fiber optic,No
9541-PWTWO,Female,0,No,No,52,Yes,Yes,DSL,No
3967-VQOGC,Female,0,Yes,Yes,67,Yes,Yes,No,No internet service
7872-RDDLZ,Female,1,No,No,67,Yes,Yes,DSL,No
9250-WYPLL,Female,0,No,No,5,Yes,Yes,Fiber optic,No
6308-CQRBU,Female,0,Yes,No,71,Yes,Yes,Fiber optic,No
2754-XBHTB,Female,0,No,No,9,Yes,No,Fiber optic,No
1597-LHYNC,Female,1,No,No,26,Yes,Yes,Fiber optic,Yes
0186-CAERR,Male,0,No,No,71,Yes,Yes,Fiber optic,Yes
3043-SUDUA,Female,0,No,No,32,Yes,No,No,No internet service
5442-BHQNG,Female,0,No,No,2,Yes,No,Fiber optic,No
2169-RRLFW,Female,0,Yes,No,71,Yes,Yes,No,No internet service
5872-OEQNH,Female,0,No,No,60,No,No phone service,DSL,Yes
3162-KKZXO,Female,1,No,No,55,Yes,Yes,Fiber optic,No
7055-VKGDA,Male,0,No,No,54,Yes,No,Fiber optic,Yes
0754-UKWQP,Male,0,No,No,2,Yes,No,Fiber optic,No
8873-GLDMH,Female,0,No,No,6,Yes,Yes,Fiber optic,No
5696-JVVQY,Female,0,Yes,Yes,48,Yes,No,DSL,Yes
8946-BFWSG,Male,0,Yes,Yes,63,Yes,Yes,No,No internet service
7493-TPUWZ,Male,0,No,No,1,Yes,Yes,Fiber optic,No
0547-HURJB,Male,0,No,Yes,12,Yes,No,No,No internet service
8904-OPDCK,Male,1,Yes,No,54,No,No phone service,DSL,No
8845-LWKGE,Female,0,Yes,Yes,30,Yes,No,DSL,No
1577-HKTFG,Female,0,Yes,No,30,Yes,No,No,No internet service
8752-STIVR,Female,0,No,No,4,Yes,No,Fiber optic,No
0691-NIKRI,Female,0,No,No,40,Yes,Yes,Fiber optic,No
5022-JNQEQ,Female,0,Yes,Yes,9,Yes,No,Fiber optic,No
4558-FANTW,Female,0,Yes,Yes,17,Yes,No,Fiber optic,Yes
3249-VHRIP,Female,0,No,No,62,No,No phone service,DSL,No
3736-BLEPA,Male,0,No,No,28,Yes,No,Fiber optic,No
4701-LKOZD,Female,0,No,No,70,Yes,Yes,DSL,Yes
6603-QWSPR,Female,0,No,No,46,Yes,No,Fiber optic,No
9921-QFQUL,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No
1929-ZCBHE,Male,0,Yes,Yes,47,No,No phone service,DSL,Yes
4378-MYPGO,Male,0,Yes,Yes,68,Yes,No,Fiber optic,Yes
8651-ENBZX,Female,1,No,No,60,Yes,Yes,Fiber optic,No
4129-LYCOI,Female,0,No,Yes,67,Yes,Yes,Fiber optic,No
7798-JVXYM,Female,0,No,No,14,Yes,No,DSL,No
8647-SDTWQ,Male,0,Yes,Yes,57,Yes,Yes,Fiber optic,No
2696-ECXKC,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes
2081-KJSQF,Male,0,No,No,1,Yes,No,No,No internet service
7623-TRNQN,Male,0,No,Yes,1,Yes,No,DSL,No
3323-CPBWR,Male,0,No,No,23,Yes,Yes,Fiber optic,No
9330-IJWIO,Female,0,No,No,13,Yes,Yes,Fiber optic,Yes
3384-CTMSF,Male,0,Yes,No,47,Yes,Yes,Fiber optic,No
0902-RFHOF,Male,0,No,No,38,Yes,No,No,No internet service
9286-DOJGF,Female,1,Yes,No,38,Yes,Yes,Fiber optic,No
6048-QBXKL,Female,1,No,No,2,Yes,Yes,DSL,No
9661-MHUMO,Male,1,Yes,Yes,1,Yes,No,DSL,No
7718-RXDGG,Male,0,Yes,No,15,Yes,No,Fiber optic,No
1025-FALIX,Female,0,No,No,26,Yes,No,Fiber optic,No
3451-VAWLI,Female,0,Yes,Yes,35,Yes,No,No,No internet service
3407-QGWLG,Male,0,No,Yes,3,Yes,No,No,No internet service
1842-EZJMK,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,No
2347-WKKAE,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes
8735-DCXNF,Male,0,Yes,No,10,Yes,No,DSL,Yes
3214-IYUUQ,Female,0,Yes,No,61,Yes,No,Fiber optic,Yes
1936-UAFEH,Female,0,No,No,68,Yes,Yes,Fiber optic,Yes
3587-PMCOY,Male,0,No,No,10,Yes,No,Fiber optic,Yes
8079-XRJRS,Male,0,Yes,No,65,Yes,Yes,Fiber optic,Yes
1027-LKKQQ,Female,0,Yes,Yes,72,Yes,No,DSL,Yes
7148-XZPHA,Male,0,Yes,Yes,55,Yes,No,Fiber optic,No
8073-IJDCM,Female,0,No,No,1,Yes,No,No,No internet service
5309-TAIKL,Female,0,No,No,7,Yes,No,DSL,No
6856-RAURS,Female,0,No,No,2,Yes,Yes,Fiber optic,No
8778-LMWTJ,Female,0,No,No,9,Yes,No,Fiber optic,Yes
9717-IOAAF,Male,0,No,Yes,27,Yes,Yes,No,No internet service
8884-ADFVN,Male,1,Yes,No,7,Yes,Yes,Fiber optic,No
2845-KDHVX,Female,0,Yes,No,64,Yes,No,DSL,No
0848-SOMKO,Male,0,No,No,70,No,No phone service,DSL,Yes
2720-WGKHP,Male,1,No,No,2,Yes,Yes,Fiber optic,No
6734-FQAJX,Male,1,No,No,67,Yes,No,Fiber optic,Yes
2869-ADAWR,Female,0,No,No,45,Yes,Yes,Fiber optic,No
1535-VTJOQ,Female,0,No,No,24,Yes,Yes,No,No internet service
6368-TZZDT,Male,0,Yes,Yes,4,Yes,No,No,No internet service
0943-ZQPXH,Male,0,Yes,Yes,44,Yes,No,Fiber optic,No
1293-BSEUN,Female,0,Yes,Yes,72,Yes,No,No,No internet service
9894-EZEWG,Female,0,No,No,1,Yes,No,Fiber optic,No
1302-TPUBN,Male,0,No,No,66,Yes,No,No,No internet service
7851-FLGGQ,Male,0,No,No,1,No,No phone service,DSL,No
0637-UBJRP,Male,0,Yes,Yes,13,Yes,No,Fiber optic,Yes
0940-OUQEC,Male,0,No,No,10,Yes,Yes,Fiber optic,No
2378-VTKDH,Male,1,Yes,No,65,Yes,Yes,Fiber optic,No
0927-CNGRH,Male,0,No,Yes,1,Yes,No,No,No internet service
8608-OZTLB,Male,0,Yes,Yes,38,Yes,No,DSL,Yes
2335-GSODA,Male,0,No,Yes,23,No,No phone service,DSL,Yes
1952-DVVSW,Female,0,Yes,No,10,Yes,No,No,No internet service
0702-PGIBZ,Male,0,No,Yes,4,Yes,Yes,Fiber optic,No
6656-GULJQ,Male,0,Yes,Yes,72,Yes,Yes,DSL,Yes
9853-JFZDU,Female,0,Yes,No,35,Yes,No,DSL,No
1963-VAUKV,Female,0,No,No,1,Yes,No,No,No internet service
3777-XROBG,Female,0,Yes,Yes,58,Yes,No,No,No internet service
6994-FGRHH,Male,0,Yes,Yes,70,Yes,No,Fiber optic,No
4000-VGMQP,Male,0,Yes,Yes,38,Yes,Yes,DSL,No
3999-WRNGR,Female,0,Yes,Yes,60,No,No phone service,DSL,No
3466-RITXD,Male,0,No,No,26,Yes,Yes,Fiber optic,Yes
2680-XKKNJ,Female,0,No,No,8,Yes,No,DSL,Yes
3058-HJCUY,Male,0,Yes,Yes,41,Yes,Yes,Fiber optic,No
2974-GGUXS,Female,1,Yes,No,36,Yes,Yes,Fiber optic,No
7994-XIRTR,Male,1,No,No,54,Yes,No,DSL,No
3259-FDWOY,Male,0,Yes,Yes,71,Yes,Yes,Fiber optic,No
2101-RANCD,Female,0,No,No,55,Yes,Yes,Fiber optic,No
7921-BEPCI,Female,0,No,No,72,Yes,Yes,DSL,Yes
0807-ZABDG,Female,0,No,Yes,3,Yes,No,DSL,Yes
8510-TMWYB,Female,0,Yes,Yes,54,Yes,Yes,DSL,No
3258-ZKPAI,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes
1428-IEDPR,Male,0,No,No,52,Yes,Yes,Fiber optic,Yes
5298-GSTLM,Female,1,No,No,60,Yes,Yes,Fiber optic,Yes
4450-YOOHP,Female,0,No,No,39,No,No phone service,DSL,No
6728-CZFEI,Female,0,No,No,15,Yes,No,DSL,No
5748-RNCJT,Male,0,No,No,69,Yes,Yes,Fiber optic,No
3653-NCRDJ,Male,0,Yes,Yes,43,Yes,No,No,No internet service
6121-TNHBO,Female,1,No,No,63,Yes,Yes,DSL,Yes
5119-NZPTV,Male,1,Yes,No,2,Yes,No,Fiber optic,No
6519-ZHPXP,Female,0,Yes,Yes,72,Yes,No,Fiber optic,Yes
7739-LAXOG,Female,0,Yes,Yes,32,Yes,Yes,Fiber optic,No
3472-QPRCH,Male,0,Yes,Yes,40,Yes,Yes,No,No internet service
8224-UAXBZ,Female,0,Yes,No,58,No,No phone service,DSL,Yes
9610-WCESF,Male,0,No,No,67,No,No phone service,DSL,Yes
9776-CLUJA,Female,1,Yes,No,51,Yes,Yes,Fiber optic,Yes
2486-WYVVE,Male,0,Yes,No,31,Yes,Yes,DSL,No
3865-ZYKAD,Male,1,Yes,No,69,Yes,Yes,Fiber optic,Yes
1422-DGUBX,Male,0,Yes,No,32,Yes,Yes,Fiber optic,No
2999-AANRQ,Female,0,No,No,21,Yes,No,DSL,Yes
8668-KNZTI,Male,0,No,No,52,Yes,No,DSL,Yes
0480-KYJVA,Female,0,Yes,Yes,72,Yes,Yes,No,No internet service
6034-ZRYCV,Female,0,Yes,No,72,No,No phone service,DSL,No
9746-YKGXB,Male,0,Yes,Yes,52,No,No phone service,DSL,Yes
3926-YZVVX,Female,0,No,No,41,Yes,No,DSL,No
6000-UKLWI,Male,0,No,No,41,Yes,No,No,No internet service
2079-FBMZK,Female,0,No,No,6,Yes,No,Fiber optic,No
6332-FBZRI,Male,0,Yes,Yes,67,Yes,Yes,DSL,Yes
2096-XOTMO,Female,0,Yes,Yes,16,Yes,No,No,No internet service
3266-FTKHB,Male,0,No,No,17,Yes,No,No,No internet service
8221-EQDGL,Male,0,Yes,No,35,Yes,No,DSL,Yes
2346-LOCWC,Female,0,Yes,Yes,58,Yes,No,No,No internet service
6608-QQLVK,Male,0,No,No,1,Yes,No,DSL,No
0298-XACET,Male,0,Yes,Yes,52,No,No phone service,DSL,No
7560-QJAVJ,Female,0,No,No,70,Yes,No,DSL,Yes
2995-YWTCD,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service
3551-HUAZH,Male,1,No,No,1,Yes,Yes,Fiber optic,No
9137-UIYPG,Female,0,Yes,Yes,35,Yes,No,Fiber optic,Yes
2809-ZMYOQ,Female,0,No,No,32,Yes,Yes,Fiber optic,No
5084-OOVCJ,Female,0,Yes,Yes,17,Yes,No,DSL,Yes
0254-WWRKD,Female,0,Yes,Yes,67,Yes,No,DSL,No
7727-SHVZV,Female,0,No,No,9,Yes,No,No,No internet service
6302-JGYRJ,Male,0,No,Yes,31,Yes,Yes,DSL,No
5339-PXDVH,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes
2205-LPVGL,Male,1,Yes,Yes,58,Yes,Yes,Fiber optic,Yes
8782-NUUOL,Male,0,No,No,60,Yes,No,DSL,Yes
3685-YLCMQ,Male,0,No,No,58,Yes,Yes,Fiber optic,No
7601-WFVZV,Male,0,No,No,1,Yes,No,No,No internet service
4609-KNNWG,Female,0,Yes,Yes,27,Yes,No,No,No internet service
4868-AADLV,Male,1,Yes,Yes,66,Yes,Yes,Fiber optic,Yes
9529-OFXHY,Male,0,No,No,15,Yes,Yes,Fiber optic,Yes
8634-MPHTR,Male,1,Yes,No,47,Yes,Yes,Fiber optic,No
2669-QVCRG,Female,0,No,No,41,Yes,Yes,Fiber optic,Yes
2478-EEWWM,Male,0,Yes,No,59,No,No phone service,DSL,No
9174-IHETN,Female,0,No,Yes,50,Yes,No,Fiber optic,No
2233-TXSIU,Male,0,Yes,Yes,17,No,No phone service,DSL,Yes
9644-UMGQA,Male,0,Yes,Yes,6,Yes,No,DSL,Yes
3256-EZDBI,Male,1,Yes,No,51,No,No phone service,DSL,No
8761-NSOBC,Male,0,No,No,44,Yes,No,Fiber optic,No
0419-YAAPX,Male,0,Yes,No,49,Yes,No,Fiber optic,No
8413-VONUO,Male,0,No,No,2,Yes,No,Fiber optic,No
0872-CASZJ,Male,0,Yes,No,59,Yes,Yes,DSL,Yes
4726-DLWQN,Male,1,No,No,50,Yes,Yes,DSL,Yes
8164-OCKUJ,Female,0,Yes,Yes,59,Yes,No,No,No internet service
3094-JOJAI,Male,0,No,No,18,Yes,Yes,Fiber optic,No
9494-MRNYX,Male,0,No,No,10,Yes,Yes,Fiber optic,No
2599-CZABP,Male,0,Yes,No,14,Yes,No,DSL,No
7945-PRBVF,Male,0,No,No,35,Yes,No,No,No internet service
4544-RXFMG,Male,0,Yes,Yes,8,Yes,No,DSL,No
0859-YGKFW,Male,0,Yes,Yes,18,Yes,No,No,No internet service
1150-FTQGN,Female,0,Yes,Yes,60,Yes,Yes,Fiber optic,Yes
9223-UCPVT,Female,0,No,No,1,Yes,No,Fiber optic,No
7196-LIWRH,Female,0,No,No,6,Yes,No,No,No internet service
5448-VWNAM,Female,0,No,Yes,19,Yes,Yes,DSL,Yes
1177-XZBJL,Male,0,Yes,Yes,53,Yes,Yes,DSL,Yes
3518-FSTWG,Male,1,Yes,No,72,Yes,Yes,Fiber optic,Yes
9330-VOFSZ,Female,0,Yes,No,60,Yes,Yes,Fiber optic,No
4351-QLCSU,Female,0,No,No,1,Yes,No,DSL,No
0939-EREMR,Female,0,No,Yes,13,Yes,No,DSL,No
9389-ACWBI,Female,0,Yes,Yes,5,Yes,No,Fiber optic,No
5419-JPRRN,Male,0,No,No,1,Yes,Yes,Fiber optic,No
3644-QXEHN,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No
2911-IJORQ,Male,0,No,No,37,Yes,Yes,DSL,Yes
5921-NGYRH,Male,0,Yes,No,64,Yes,No,Fiber optic,Yes
2100-BDNSN,Female,0,Yes,No,5,Yes,Yes,DSL,No
5998-DZLYR,Female,0,Yes,No,61,Yes,Yes,Fiber optic,No
0488-GSLFR,Female,0,No,No,1,Yes,No,Fiber optic,No
9318-NKNFC,Male,0,No,No,1,Yes,No,No,No internet service
3985-HOYPM,Male,0,No,No,26,Yes,No,No,No internet service
9728-FTTVZ,Female,0,No,No,1,Yes,No,Fiber optic,No
9548-LERKT,Male,0,Yes,No,24,Yes,No,No,No internet service
6576-FBXOJ,Male,0,Yes,No,17,No,No phone service,DSL,No
4310-KEDTB,Female,0,No,Yes,26,No,No phone service,DSL,No
7254-IQWOZ,Male,0,No,No,1,Yes,No,Fiber optic,No
2474-BRUCM,Male,1,Yes,No,40,Yes,Yes,Fiber optic,Yes
4062-HBMOS,Male,0,No,No,52,Yes,Yes,Fiber optic,No
